opportunity_id,description,category,opportunity_type,opportunity_field,age_range,grade_level,phone_number,Ext,website,Images,modality,qualification,paid,cost,source,rating_5_star,org_id,event_address_id,contact_id,program_id,subprogam_id
229,"The Sea, Air and Land Challenge, nicknamed The SeAL Challenge, is sponsored by the Office of Naval Research and provides engineering challenges for high school students based on military and first responder relevant scenarios. True to the name, the engineering challenges are held underwater, in the air and on the ground. Teams of students design, develop and build unmanned vehicles and custom payloads for the challenge of their choice. The students and educators are connected with industry engineers who help mentor the teams throughout the process. The objectives of this semester-length robotics program are three-fold. The first objective of the program is to provide students with an opportunity to tackle a difficult engineering project while still in high school. The second objective is to provide students with an awareness of the tremendous technical careers in the Department of Defense and armed forces, and the third objective of the program is to help educators and administrators implement a successful STEM program into their schools even with time, budget and resource constraints.",Enrichment Exposure Exploration,Competitions,Engineering,14-18,High School,724-295-7000,,https://seaairland.psu.edu/,,0,"Prerequisites: Approximately 12 week long program to build a robot and then compete on Challenge Day in April. Challenges are held in multiple locations.
Teams of high school students interested in robotics, computers and programming, engineering or technology.
Assets Needed: Teams of 3-10 students need to raise up to $500 to purchase robot building supplies.",0,,Stemisphere,,44,122,,118,
230,"The SMART-ER program connects disadvantaged and low-resourced students to SMART program materials (originally funded through a partnership between the Partner4Work and Carnegie Mellon Robotics Academy) designed to teach and certify underserved minority populations throughout Allegheny County. A benefit to the state is that the project uses web-based technologies enabling this project to reach across the Commonwealth.

The SMART-ER program consists of training of the five SMART micro-certification courses that target the Knowledge, Skills, and Attitudes (KSA) identified through interviews and observations of technicians at Robotics and Advanced Manufacturing companies, as well as conversations with hiring managers on what they look for in their hires.",Enrichment Exposure Exploration,Skills Training,,11-14,Middle School,412-681-7160,,https://www.cmu.edu/roboticsacademy/Research/SMARTER.html,,0,,0,,Stemisphere,,1,123,,119,
231,"The SMART-ER program connects disadvantaged and low-resourced students to SMART program materials (originally funded through a partnership between the Partner4Work and Carnegie Mellon Robotics Academy) designed to teach and certify underserved minority populations throughout Allegheny County. A benefit to the state is that the project uses web-based technologies enabling this project to reach across the Commonwealth.

The SMART-ER program consists of training of the five SMART micro-certification courses that target the Knowledge, Skills, and Attitudes (KSA) identified through interviews and observations of technicians at Robotics and Advanced Manufacturing companies, as well as conversations with hiring managers on what they look for in their hires.",Enrichment Exposure Exploration,Skills Training,,14-18,High School,412-681-7160,,https://www.cmu.edu/roboticsacademy/Research/SMARTER.html,,0,,0,,Stemisphere,,1,,,119,
232,"The Learning Lab enables researchers, enthusiasts, artists, teachers and learners of all ages to explore their interests and excite their curiosity from more than a million of the Smithsonian's digital assets. These resources include images, videos, audio recordings, texts, webpages, and more than 2,000 learning materials, such as lesson plans, instructional activities, and games. Some of the resources began as digital files, such as a video interview with Smithsonian researchers, and others are digital representations of physical museum objects, artworks, books, journals, documents, specimens, and other artifacts.",Enrichment Exposure Exploration,Self Learning Resources,,14-18,High School,,,https://learninglab.si.edu/,,2,,0,$0.00,Stemisphere,,45,,,120,
233,"The Learning Lab enables researchers, enthusiasts, artists, teachers and learners of all ages to explore their interests and excite their curiosity from more than a million of the Smithsonian's digital assets. These resources include images, videos, audio recordings, texts, webpages, and more than 2,000 learning materials, such as lesson plans, instructional activities, and games. Some of the resources began as digital files, such as a video interview with Smithsonian researchers, and others are digital representations of physical museum objects, artworks, books, journals, documents, specimens, and other artifacts.",Enrichment Exposure Exploration,Self Learning Resources,,11-14,Middle School,,,https://learninglab.si.edu/,,2,,0,$0.00,Stemisphere,,45,,,120,
234,"The Learning Lab enables researchers, enthusiasts, artists, teachers and learners of all ages to explore their interests and excite their curiosity from more than a million of the Smithsonian's digital assets. These resources include images, videos, audio recordings, texts, webpages, and more than 2,000 learning materials, such as lesson plans, instructional activities, and games. Some of the resources began as digital files, such as a video interview with Smithsonian researchers, and others are digital representations of physical museum objects, artworks, books, journals, documents, specimens, and other artifacts.",Enrichment Exposure Exploration,Self Learning Resources,,5-11,Elementary School,,,https://learninglab.si.edu/,,2,,0,$0.00,Stemisphere,,45,,,120,
235,ALCOSAN’s Storm Drain Stenciling Program is designed to educate people about the potential for storm drain contamination and the pollution of local waterways. Scholastic Outreach provides step-by-step instructions to help participants obtain permission to paint stencils on storm drains. It provides all supplies along with notices to be given to residents.,Internships,Courses/Workshops,STEM,11-14,Middle School,412-734-6293,,https://www.alcosan.org/educational-activities/special-programming,,0,,0,$0.00,Stemisphere,,35,124,,121,
236,"Carnegie Mellon University Summer Tech Camps: Coding, game development, robotics, and design for kids and teens. At iD Tech, kids and teens of all skill levels discover coding, AI, machine learning, film, robotics, and game design, developing the in-demand skills needed to compete in Pittsburgh’s booming startup scene. CMU is ranked a top 25 national university by US News & World Report.

",Enrichment Exposure Exploration,Courses/Workshops,Technology,11-14,Middle School,,,https://www.idtech.com/locations/pennsylvania-summer-camps/carnegie-mellon-university,,0,,0,"$1,549.00",Stemisphere,,1,125,,122,
237,"Carnegie Mellon University Summer Tech Camps: Coding, game development, robotics, and design for kids and teens. At iD Tech, kids and teens of all skill levels discover coding, AI, machine learning, film, robotics, and game design, developing the in-demand skills needed to compete in Pittsburgh’s booming startup scene. CMU is ranked a top 25 national university by US News & World Report.

",Enrichment Exposure Exploration,Courses/Workshops,STEM,14-18,High School,,,https://www.idtech.com/locations/pennsylvania-summer-camps/carnegie-mellon-university,,0,,0,"$1,549.00",Stemisphere,,1,125,,122,
238,"A hands-on laboratory where inquisitive minds and science-enthusiasts can explore the life sciences! The Citizen Science Lab is open to everyone—from middle and high school students, to parents and educators, to undergraduate and graduate students, to professional and DIY scientists. We invite the citizens of Pittsburgh to observe, experiment and analyze through discovery-based learning. Includes afterschool programs and weekend workshops at two locations: The Hill District and South Hills",Enrichment Exposure Exploration,Courses/Workshops,STEM,11-14,Middle School,814-830-3100,,https://www.thecitizensciencelab.org/,,0,,0,,Stemisphere,,46,126,,123,
239,"A hands-on laboratory where inquisitive minds and science-enthusiasts can explore the life sciences! The Citizen Science Lab is open to everyone—from middle and high school students, to parents and educators, to undergraduate and graduate students, to professional and DIY scientists. We invite the citizens of Pittsburgh to observe, experiment and analyze through discovery-based learning. Includes afterschool programs and weekend workshops at two locations: The Hill District and South Hills",Enrichment Exposure Exploration,Courses/Workshops,STEM,14-18,High School,814-830-3100,,https://www.thecitizensciencelab.org/,,0,,0,,Stemisphere,,46,126,,123,
240,"A school year long, multi-disciplinary environmental education competition to raise awareness of nature and environmental issues among middle and high school students. ""Challenges"" include drawing, photography, research and essay writing, along with tangible environmental action.",Enrichment Exposure Exploration,Competitions,Environmental Science,11-14,Middle School,412-622-6915,3905,http://fairchildchallengeatphipps.org/,,0,,0,,Stemisphere,,29,127,,124,
241,"A school year long, multi-disciplinary environmental education competition to raise awareness of nature and environmental issues among middle and high school students. ""Challenges"" include drawing, photography, research and essay writing, along with tangible environmental action.",Enrichment Exposure Exploration,Competitions,Environmental Science,14-18,High School,412-622-6915,3905,http://fairchildchallengeatphipps.org/,,0,,0,,Stemisphere,,29,127,,124,
242,"The Labs @ CLP are for teens who want to create! Here you'll find the equipment, software, and mentorship to create music, photography, movies, and even robots. Resources are available during scheduled workshops, Open Lab time, and Summer Skills Intensives, as well as recording studios at Allegheny, East Liberty, and Main branches of the Carnegie Library of Pittsburgh. ",Enrichment Exposure Exploration,Courses/Workshops,STEM,14-18,High School,"412-622-3114
",,https://www.carnegielibrary.org/kids-teens/the-labs-clp/,,0,,0,$0.00,Stemisphere,,47,128,,125,
243,"The Labs @ CLP are for teens who want to create! Here you'll find the equipment, software, and mentorship to create music, photography, movies, and even robots. Resources are available during scheduled workshops, Open Lab time, and Summer Skills Intensives, as well as recording studios at Allegheny, East Liberty, and Main branches of the Carnegie Library of Pittsburgh. ",Enrichment Exposure Exploration,Courses/Workshops,STEM,11-14,Middle School,"412-622-3114
",,https://www.carnegielibrary.org/kids-teens/the-labs-clp/,,0,,0,$0.00,Stemisphere,,47,128,,125,
244,"The Irma Freeman Center for Imagination is an arts and green energy community center with a mission to enrich and diversify the local community by building positive experiences in a multicultural, progressive setting. We use art, including the work of Irma Freeman, to nurture the imagination. By instilling confidence through creativity and a knowledge of sustainable living, we strive to make the world a better place.

Our classes include students of all ages, creeds, nationalities and economic incomes. 
",Enrichment Exposure Exploration,Courses/Workshops,Arts,14-18,High School,412-622-3140,,http://irmafreeman.org/,,0,,0,$10.00,Stemisphere,,48,129,,126,
245,"The Irma Freeman Center for Imagination is an arts and green energy community center with a mission to enrich and diversify the local community by building positive experiences in a multicultural, progressive setting. We use art, including the work of Irma Freeman, to nurture the imagination. By instilling confidence through creativity and a knowledge of sustainable living, we strive to make the world a better place.

Camps include students of all ages, creeds, nationalities and economic incomes. 

",Summer Camps,Camps,Arts,11-14,Middle School,412-622-3140,,http://irmafreeman.org/,,0,,0,$100.00,Stemisphere,,48,130,,127,
246,"The Irma Freeman Center for Imagination is an arts and green energy community center with a mission to enrich and diversify the local community by building positive experiences in a multicultural, progressive setting. We use art, including the work of Irma Freeman, to nurture the imagination. By instilling confidence through creativity and a knowledge of sustainable living, we strive to make the world a better place.

Our classes include students of all ages, creeds, nationalities and economic incomes. 
",Enrichment Exposure Exploration,Courses/Workshops,Arts,11-14,Middle School,412-622-3140,,http://irmafreeman.org/,,0,,0,$10.00,Stemisphere,,48,130,,126,
247,"The Irma Freeman Center for Imagination is an arts and green energy community center with a mission to enrich and diversify the local community by building positive experiences in a multicultural, progressive setting. We use art, including the work of Irma Freeman, to nurture the imagination. By instilling confidence through creativity and a knowledge of sustainable living, we strive to make the world a better place.

Camps include students of all ages, creeds, nationalities and economic incomes. 

",Summer Camps,Camps,Arts,14-18,High School,412-622-3140,,http://irmafreeman.org/,,0,,0,$100.00,Stemisphere,,48,130,,127,
248,Queens Gambit is proud to launch a Masters in Residence Program to continue to excel our critical study of the game and its impact in the excelletual development of students. Residences are available for students to connect with during their office hours (have to be available at least one hour per week) and have the unique opportunity to teach rising stars in the game. The program allows Queens Gambit to connect with the local and national chess community while ensuring students have access to the best instructors and players available. ,Enrichment Exposure Exploration,Clubs,STEM,14-18,High School,412-354-0996,,https://www.tqgchess.institute/our-programs,,0,,0,,Stemisphere,,49,131,,128,
249,"Read about the uses, sources, cost, and efficiency of different types of energy. ""The future of American society and its unprecedented standard of living depend, to a large degree, on how we use energy. The energy choices we make shape not only our quality of life, but the health of the environment, how we work and play, the strength of our economy, and our national security. Sound decisions by individuals, communities, and the nation depend on trustworthy and objective energy information.""",Enrichment Exposure Exploration,Self Learning Resources,Environmental Science,14-18,High School,,,http://needtoknow.nas.edu/energy/,,0,,0,$0.00,Stemisphere,,50,,,129,
250,"Read about the uses, sources, cost, and efficiency of different types of energy. ""The future of American society and its unprecedented standard of living depend, to a large degree, on how we use energy. The energy choices we make shape not only our quality of life, but the health of the environment, how we work and play, the strength of our economy, and our national security. Sound decisions by individuals, communities, and the nation depend on trustworthy and objective energy information.""",Enrichment Exposure Exploration,Self Learning Resources,Environmental Science,11-14,Middle School,,,http://needtoknow.nas.edu/energy/,,0,,0,$0.00,Stemisphere,,50,,,129,
251,"6 free workshops, from 6 different artists, focusing on 6 different creative processes! Rising Sophomores, Juniors and Seniors are welcome to pick and choose the workshops (one or more or all!) that sound most intriguing to them. Each workshop is led by a different artist excited to share their creative vision with adventurous teens this summer!",Enrichment Exposure Exploration,Courses/Workshops,Arts,14-18,High School,412-231-3169,,https://mattress.org/programs/,,0,,0,$0.00,Stemisphere,,51,132,,130,
252,"TEEN ART COOPERATIVE is a year-long program for teens focused on collaboration, creative practice and exploration. This program is for self-motivated students who are interested in learning about how a museum operates as well as how to sustain a life of creative practice [translation: be an ARTIST].",Enrichment Exposure Exploration,Skills Training,Arts,14-18,High School,412-231-3169,,https://mattress.org/programs/,,0,,0,$0.00,Stemisphere,,51,133,,131,
253,"The Hillman Academy offers this two-year option to accelerate science experience for students from backgrounds which are underrepresented in STEM. Students are paired with research mentors as well as a mentor to prepare research for science fairs and other presentations. Rather than paying tuition, students are paid stipends. Equipment and expenses (including laptops) are provided as needed.",Enrichment Exposure Exploration,"Job opportunities, Internships, Apprenticeships",STEM,14-18,High School,412-624-5534,,https://hillmanacademy.upmc.com/2-year-program/,,0,,1,"$7,200.00",Stemisphere,,14,,,132,
254,"The Hillman Academy offers this two-year option to accelerate science experience for students from backgrounds which are underrepresented in STEM. Students are paired with research mentors as well as a mentor to prepare research for science fairs and other presentations. Rather than paying tuition, students are paid stipends. Equipment and expenses (including laptops) are provided as needed.",Enrichment Exposure Exploration,"Job opportunities, Internships, Apprenticeships",STEM,11-14,Middle School,412-624-5534,,https://hillmanacademy.upmc.com/2-year-program/,,0,,1,"$7,200.00",Stemisphere,,14,,,132,
255,"The Y Creator Space (YCS) is a free STEM-based Maker program serving Pittsburgh-area youth after school, in school, and during the summer. At YCS, youth ages 9-13 develop grit, innovation, collaboration, and problem-solving skills through projects involving 3D printing, robotics, graphic design, circuitry, engineering, and more. The program hub is at the Homewood-Brushton YMCA, but YCS also delivers enrichment and outreach programming in Allentown and throughout the greater Pittsburgh region.",Enrichment Exposure Exploration,Courses/Workshops,STEM,11-14,Middle School,412-436-0531,,https://www.pittsburghymca.org/ycreatorspace,,0,,0,$0.00,Stemisphere,,52,,,133,
256,"TechGYRLS® is YWCA USA’s signature afterschool STEM (“Science, Technology, Engineering, and Mathematics”) program for girls. We offer TechGYRLS® to 5th through 8th graders, broadening girls’ interests and nurtures their confidence as knowledgeable STEM enthusiasts. Our instructors teach robotics, multimedia, science, and engineering projects, focusing on hands-on problem solving, communication, critical thinking, time management, and presentation skills.",Enrichment Exposure Exploration,,STEM,11-14,Middle School,,,,,0,,0,$0.00,Stemisphere,,53,134,,134,
257,"Born out of TechGYRLS®, STEM Stars is a collaborative project of YWCA Greater Pittsburgh and Carnegie Science Center directed at middle school girls from economically disadvantaged homes. STEM Stars helps improve academic achievement, increases interest in STEM topics and careers, and decreases the opportunity gap. It provides hands-on, project-based STEM activities; math and science enrichment; life skills development; mentoring; pre-college experiences; and STEM career exploration.

STEM Stars includes YWCA Greater Pittsburgh’s reputed Saturday Academy program, a monthly full-day event that brings girls to a local college or university for STEM enhancement, college and career preparation, and to meet successful, female STEM Professionals.",Enrichment Exposure Exploration,Pre-College Programs,STEM,11-14,Middle School,412-391-5100,,https://www.ywcapgh.org/what-we-do/education/stem/stem-stars-techgyrls/,,0,,0,$0.00,Stemisphere,,53,135,,135,
258,"Born out of TechGYRLS®, STEM Stars is a collaborative project of YWCA Greater Pittsburgh and Carnegie Science Center directed at middle school girls from economically disadvantaged homes. STEM Stars helps improve academic achievement, increases interest in STEM topics and careers, and decreases the opportunity gap. It provides hands-on, project-based STEM activities; math and science enrichment; life skills development; mentoring; pre-college experiences; and STEM career exploration.

STEM Stars includes YWCA Greater Pittsburgh’s reputed Saturday Academy program, a monthly full-day event that brings girls to a local college or university for STEM enhancement, college and career preparation, and to meet successful, female STEM Professionals.",Enrichment Exposure Exploration,Mentoring,STEM,11-14,Middle School,412-391-5100,,https://www.ywcapgh.org/what-we-do/education/stem/stem-stars-techgyrls/,,0,,0,$0.00,Stemisphere,,53,135,,135,
259,"The Introduction to Programming with Virtual LEGO EV3 curriculum features a programming interface and virtual robot embedded directly within the curriculum. Teachers and students can follow along with the included videos, animations, challenges, and step-by-step lessons designed to help beginners learn coding and computational thinking - and they can do so using a virtual LEGO EV3, the physical LEGO® MINDSTORMS EV3 hardware, or even a combination of both.",Enrichment Exposure Exploration,Courses/Workshops,Computer Science,11-14,Middle School,412-681-7160,,https://www.cmu.edu/roboticsacademy/,,1,,0,$300_-_$1500,Stemisphere,,54,,,136,
260,"The College and Career Readiness Program (CCRP) is an income-based program that guides high school juniors and seniors through the tough decision-making process as they prepare for graduation and beyond. The CCRP supports students as they work to meet graduation requirements, helps navigate post-secondary education choices, and provides assistance with the financial aid process.

Each student is placed with a CCRP Coordinator, who offers guidance on college and career decisions – completing financial aid forms like the FAFSA  and PHEAA, getting ready for the Pittsburgh Promise, and applying for other scholarships! SAT, ACT, and other exam preparation are available as well.

Students also have the opportunity to be placed in a paid internship to explore areas of interest and career options with organizations like West Penn Hospital, the YMCA Lighthouse Project, Capsen Robotics, and many more! 

University, college, and trade school tours are also scheduled in Pittsburgh and surrounding areas based on student interests.",Pre-College Programs,College/University Entrance Support,,14-18,High School,412-441-6950,124,https://bloomfield-garfield.org/youth/#ccrp,,0,,1,0,United Way 211,,56,136,52,137,
261,"The College and Career Readiness Program (CCRP) is an income-based program that guides high school juniors and seniors through the tough decision-making process as they prepare for graduation and beyond. The CCRP supports students as they work to meet graduation requirements, helps navigate post-secondary education choices, and provides assistance with the financial aid process.

Each student is placed with a CCRP Coordinator, who offers guidance on college and career decisions – completing financial aid forms like the FAFSA  and PHEAA, getting ready for the Pittsburgh Promise, and applying for other scholarships! SAT, ACT, and other exam preparation are available as well.

Students also have the opportunity to be placed in a paid internship to explore areas of interest and career options with organizations like West Penn Hospital, the YMCA Lighthouse Project, Capsen Robotics, and many more! 

University, college, and trade school tours are also scheduled in Pittsburgh and surrounding areas based on student interests.",Internships,"Job opportunities, Internships, Apprenticeships",,14-18,High School,412-441-6950,124,https://bloomfield-garfield.org/youth/#ccrp,,0,,1,0,United Way 211,,56,136,52,137,
262,"The College and Career Readiness Program (CCRP) is an income-based program that guides high school juniors and seniors through the tough decision-making process as they prepare for graduation and beyond. The CCRP supports students as they work to meet graduation requirements, helps navigate post-secondary education choices, and provides assistance with the financial aid process.

Each student is placed with a CCRP Coordinator, who offers guidance on college and career decisions – completing financial aid forms like the FAFSA  and PHEAA, getting ready for the Pittsburgh Promise, and applying for other scholarships! SAT, ACT, and other exam preparation are available as well.

Students also have the opportunity to be placed in a paid internship to explore areas of interest and career options with organizations like West Penn Hospital, the YMCA Lighthouse Project, Capsen Robotics, and many more! 

University, college, and trade school tours are also scheduled in Pittsburgh and surrounding areas based on student interests.",Pre-College Programs,College Tours,,14-18,High School,412-441-6950,124,https://bloomfield-garfield.org/youth/#ccrp,,0,,1,0,United Way 211,,56,136,52,137,
263,"The Learn & Earn Summer Youth Employment Program seeks to find meaningful employment experiences for youths (ages 14-21) in the Greater Pittsburgh area.

Between the months of June and August, the six-week program will provide each participant with up to 25 hours of work per week. Youths involved in the program gain invaluable work experience and develop a variety of soft skills that will be critical to improving their college and career readiness. The Bloomfield-Garfield Corporation serves as an application support center and provider for the Learn & Earn program, an initiative made available through a partnership between Allegheny County, the city of Pittsburgh, and Partner4Work.
",Internships,"Job opportunities, Internships, Apprenticeships",,14-18,High School,412-441-6950,124,https://bloomfield-garfield.org/youth/#learn-earn,,0,"Eligibility Status: 
Allegheny County and/or City of Pittsburgh residents who will be at least 14 years old and no older than 21 of the year in which application is made.

Documentation: 
Proof of age (birth certificate, driver’s license or state ID, etc.)
Social Security Number (social security card)
Citizenship Status (birth certificate, passport, etc.)
Proof of Address (report card, home utility bill, lease agreement)
Proof of Household Income (head of household’s most recent pay stub)",1,0,United Way 211,,56,,52,138,
264,"The School to Work transition program offers instructional work classes; vocational assessments; community tours; volunteer opportunities; and paid work experiences to help you decide what you want to do after graduation. If you're interested in securing employment after you complete the program, job placement is also available.
",Volunteer Opportunities,Volunteer Opportunities,,14-18,High School,724-378-4750,3101,https://www.bcrc.net/school-to-work-program.htm,,0,"Eligibility:
- Students between the ages of 14 through 21 who have an IEP or 504 plan are eligible for these services.
- Students under 18 need to obtain a work permit. Intake, tour and paperwork need completed before services can begin.

",1,0,United Way 213,,57,,53,139,
265,"The School to Work transition program offers instructional work classes; vocational assessments; community tours; volunteer opportunities; and paid work experiences to help you decide what you want to do after graduation. If you're interested in securing employment after you complete the program, job placement is also available.",Internships,"Job opportunities, Internships, Apprenticeships",,14-18,High School,724-378-4750,3101,https://www.bcrc.net/school-to-work-program.htm,,0,"Eligibility:
- Students between the ages of 14 through 21 who have an IEP or 504 plan are eligible for these services.
- Students under 18 need to obtain a work permit. Intake, tour and paperwork need completed before services can begin.

",1,0,United Way 213,,57,,53,139,
266,"The School to Work transition program offers instructional work classes; vocational assessments; community tours; volunteer opportunities; and paid work experiences to help you decide what you want to do after graduation. If you're interested in securing employment after you complete the program, job placement is also available.

Classes in the program cover a wide range of topics to help you achieve success at home, in your community, and at work. These topics include: Work Habits, Social Skills, Communication and Team Building, Travel Training. Driver's Education, Money Management, Independent Living, Community Exploration, Post-secondary Education Options, Community Supports, Personal Safety, Self-advocacy",Skills Training,Skills Training,,14-18,High School,724-378-4750,3101,https://www.bcrc.net/school-to-work-program.htm,,0,"Eligibility:
- Students between the ages of 14 through 21 who have an IEP or 504 plan are eligible for these services.
- Students under 18 need to obtain a work permit. Intake, tour and paperwork need completed before services can begin.

",1,0,United Way 213,,57,,53,139,
267,"Auberle’s Learning Innovation program works with young people to teach them literacy, product development skills, STEAM (science, technology, engineering, arts, and math), agriculture, tutoring, and maker activities. The purpose of these Learning Innovation activities is to encourage and ignite an excitement for learning, build soft skills, such as self-esteem, and provide educational opportunities. 
",Enrichment Exposure Exploration,Skills Training,STEM,11-14,Middle School,412-673-5856,1291,https://www.auberle.org/learning-innovation,,0,,0,0,United Way 211,,58,,54,140,
268,"BootUp PGH (Building Our Own Technology from an Urban Perspective) is a new technology empowerment project based out of Community Forge. This will be a space for youth and young adults to gain exposure, learn skills, and build their own pathways for how to use technology in a way that suits their interests and supports their careers.

BootUp PGH Middle School Tech program is a 16-week program that meets on Wednesdays from 4-6 pm in the BootUp Headquarters @ Community Forge' and serves young people from grades 6-8.

",Enrichment Exposure Exploration,Courses/Workshops,Technology ,11-14,Middle School, 412-206-1126,,https://linktr.ee/BootUpPGH,,1,"- Grade 6-8
- Parental Consent
- Application Completed 
- Regular Attendance 
- Willing to Try",0,0,Pittsburgh Learning Commons,,59,137,,141,59
269,"BootUp PGH (Building Our Own Technology from an Urban Perspective) is a new technology empowerment project based out of Community Forge. This will be a space for youth and young adults to gain exposure, learn skills, and build their own pathways for how to use technology in a way that suits their interests and supports their careers.



",Enrichment Exposure Exploration,Skills Training,Technology ,14-18,High School, 412-206-1126,,https://linktr.ee/BootUpPGH,,1,"- Grade 9-12
- Parental Consent
- Application Completed 
- Regular Attendance 
- Willing to Try",0,0,Pittsburgh Learning Commons,,59,138,,141,60
270,"On Tuesday evenings each week from 6:30 pm to 8:00pm, BootUpPGH will host in-person mentoring sessions with co-facilitators, Mr. Anthony Rose, founder of StrugglingThroughGrace, LLC. and Mr. Amil Cook, M.Ed., Director of BootUpPGH. 
",Enrichment Exposure Exploration,Mentoring,,11-14,Middle School, 412-206-1126,,https://linktr.ee/BootUpPGH,,0,"- Male or Female Youth ages 13-18
- Seating is Limited 
- Must complete Application Package ",0,0,Pittsburgh Learning Commons,,59,139,,141,61
271,"On Tuesday evenings each week from 6:30 pm to 8:00pm, BootUpPGH will host in-person mentoring sessions with co-facilitators, Mr. Anthony Rose, founder of StrugglingThroughGrace, LLC. and Mr. Amil Cook, M.Ed., Director of BootUpPGH. 
",Enrichment Exposure Exploration,Mentoring,,14-18,High School, 412-206-1126,,https://linktr.ee/BootUpPGH,,0,"- Male or Female Youth ages 13-18
- Seating is Limited 
- Must complete Application Package ",0,0,Pittsburgh Learning Commons,,59,139,,141,61
272,"The Learn & Earn Summer Youth Employment Program seeks to find meaningful employment experiences for youths (ages 14-21) in the Greater Pittsburgh area.

During the 3rd week of June, all Learn and Earn youth will complete 12 hours of Work Readiness training on Google Classroom. Youth will be paid $9.00 per hour to complete this training. Work experiences will take place from the 3rd of June to the first week of August. During these six weeks, youth can work up to 25 hours per week and will be paid $9.00 per hour. Some of the virtual offerings Phase 4 will have this year include Careers and Higher Education, Community Outreach, Applied Arts, Entrepreneurship, Photography and Podcasting, Introduction to Computer Science, and Video Editing and Photography.

Application Assistance Provided. ",Internships,"Job opportunities, Internships, Apprenticeships",,14-18,High School, 724-581-6968,,https://www.phase4learningcenter.org/learn-and-earn,,1,"Eligibility Status: 
Allegheny County and/or City of Pittsburgh residents who will be at least 14 years old and no older than 21 of the year in which application is made.

Documentation: 
Proof of age (birth certificate, driver’s license or state ID, etc.)
Social Security Number (social security card)
Citizenship Status (birth certificate, passport, etc.)
Proof of Address (report card, home utility bill, lease agreement)
Proof of Household Income (head of household’s most recent pay stub)",1,0,Phase 4,,60,,55,142,
273,"Phase 4 serves students in grades 6 - 12 to address academic, emotional, and social circumstances on an individual basis. Phase 4 offers each student the opportunity to experience academic success, explore future opportunities for a career pathway, participate in after-school programming at the Phase 4 Best Buy Teen Tech Center, and apply for summer employment through the City and County Learn and Earn Program operated by Phase 4.

Phase 4 Alternative Education Programs operate in multiple Phase locations including Baldwin and Shadyside locations in Southwestern Pennsylvania, and Harrisburg Mall locations in Eastern Pennsylvania.",Alternative Education,Academic Support,,14-18,High School,412-650-9004,,https://www.phase4learningcenter.org/newpage,,0,"Eligibility:
Applicants must meet federal income guidelines to qualify for this program funded through the Department of Labor.  The student’s sending school and/or home school district of residence must agree to grant an official high school diploma upon completion of all the required courses.

Documentation:
Proof of Identity:
- Birth Certificate & Social Security Card or 
- State ID/Drivers License & Social Security Card

Proof of Address:
- Current Address on ID, transcript, or piece of mail

Proof of income:
- Pay Stubs, SSD letter, Public Assistance Print Out showing cash assistance/food stamps

Proof of dependants:
- Child's Birth Certificate/Print out from doctors visit (must list child's name/date of birth)

High Poverty Residency:
- Census Bureau Check

Males over 18 need proof of registration with the Selective Service.",0,0,Phase 4,,60,,56,143,
274,"Phase 4 serves students in grades 6 - 12 to address academic, emotional, and social circumstances on an individual basis. Phase 4 offers each student the opportunity to experience academic success, explore future opportunities for a career pathway, participate in after-school programming at the Phase 4 Best Buy Teen Tech Center, and apply for summer employment through the City and County Learn and Earn Program operated by Phase 4.

Phase 4 Alternative Education Programs operate in multiple Phase locations including Baldwin and Shadyside locations in Southwestern Pennsylvania, and Harrisburg Mall locations in Eastern Pennsylvania.",Alternative Education,Academic Support,,11-14,Middle School,412-650-9004,,https://www.phase4learningcenter.org/newpage,,0,"Eligibility:
Applicants must meet federal income guidelines to qualify for this program funded through the Department of Labor.  The student’s sending school and/or home school district of residence must agree to grant an official high school diploma upon completion of all the required courses.

Documentation:
Proof of Identity:
- Birth Certificate & Social Security Card or 
- State ID/Drivers License & Social Security Card

Proof of Address:
- Current Address on ID, transcript, or piece of mail

Proof of income:
- Pay Stubs, SSD letter, Public Assistance Print Out showing cash assistance/food stamps

Proof of dependants:
- Child's Birth Certificate/Print out from doctors visit (must list child's name/date of birth)

High Poverty Residency:
- Census Bureau Check

Males over 18 need proof of registration with the Selective Service.",0,0,Phase 4,,60,,56,143,
